branch,name,slug,cid,parent,nest
Marketplace Apps,Google Workspace Office Tools,/categories/google-workspace-office-tools,1171,Marketplace Apps,0
Marketplace Apps,Google Workspace Productivity Tools,/categories/google-workspace-productivity-tools,1168,Marketplace Apps,0
Marketplace Apps,Google Workspace Project Management Software,/categories/google-workspace-project-management,1172,Marketplace Apps,0
Marketplace Apps,Google Workspace Teacher Resources,/categories/google-workspace-teacher-resources,1175,Marketplace Apps,0
Marketplace Apps,Google Workspace Utilities Software,/categories/google-workspace-utilities,1176,Marketplace Apps,0
Marketplace Apps,Marketo LaunchPoint Apps,/categories/marketo-launchpoint-apps,2485,Marketplace Apps,0
Marketplace Apps,Procore App Marketplace Partners,/categories/procore-app-marketplace-partners,2033,Marketplace Apps,0
Marketplace Apps,Salesforce AppExchange Apps,/categories/salesforce-appexchange-apps,67,Marketplace Apps,0
Marketplace Apps,SAP Store Software,/categories/sap-store,2441,Marketplace Apps,0
Marketplace Apps,ServiceNow Marketplace Apps,/categories/servicenow-store-apps,1403,Marketplace Apps,0
Marketplace Apps,UKG Marketplace Software,/categories/ukg-marketplace,2650,Marketplace Apps,0
Office Management Software,Business Card Scanning Software,/categories/business-card-scanning,2031,Office Management Software,0
Office Management Software,Desk Booking Software,/categories/desk-booking,1003935,Office Management Software,0
Office Management Software,Digital Business Card Software,/categories/digital-business-card,1005093,Office Management Software,0
Office Management Software,Digital Wayfinding Software,/categories/digital-wayfinding,1671,Office Management Software,0
Office Management Software,Emergency Notification Software,/categories/emergency-notification,258,Office Management Software,0
Office Management Software,Hybrid Enablement Software,/categories/hybrid-enablement,1005392,Office Management Software,0
Office Management Software,Lost and Found  Software,/categories/lost-and-found,2130,Office Management Software,0
Office Management Software,Meeting Room Booking Systems,/categories/meeting-room-booking-systems,1265,Office Management Software,0
Office Management Software,Other Office Software,/categories/other-office,643,Office Management Software,0
Office Management Software,Phone Verification Software,/categories/phone-verification,1009097,Office Management Software,0
Office Management Software,Print Management Solutions,/categories/print-management,1546,Office Management Software,0
Office Management Software,Queue Management Software,/categories/queue-management,2367,Office Management Software,0
Office Management Software,Room Systems,/categories/room-systems,2057,Office Management Software,0
Office Management Software,Space Management Software,/categories/space-management,2687,Office Management Software,0
Office Management Software,Virtual Mailbox Software,/categories/virtual-mailbox,1798,Office Management Software,0
Office Management Software,Visitor Management Software,/categories/visitor-management,358,Office Management Software,0
Other Services Providers,Coworking Spaces,/categories/coworking-spaces,1103,Other Services Providers,0
Other Services Providers,Fleet Management Consulting Providers,/categories/fleet-management-consulting,1642,Other Services Providers,0
Other Services Providers,Freight Forwarding Services Providers,/categories/freight-forwarding-services,1984,Other Services Providers,0
Other Services Providers,Health Services Providers,/categories/health-services,1647,Other Services Providers,0
Other Services Providers,Ancillary Care Providers,/categories/ancillary-care,1656,Health Services Providers,1
Other Services Providers,Healthcare Service Providers,/categories/healthcare-service,1646,Health Services Providers,1
Other Services Providers,Laboratory Services Providers,/categories/laboratory-services,2125,Health Services Providers,1
Other Services Providers,Medical Billing Companies,/categories/medical-billing-companies,1007144,Health Services Providers,1
Other Services Providers,Medical Transcription Services,/categories/medical-transcription-services,1856,Health Services Providers,1
Other Services Providers,Other Healthcare Services Providers,/categories/other-healthcare-services,2044,Health Services Providers,1
Other Services Providers,IoT Testing Services Providers,/categories/iot-testing-services,2322,Other Services Providers,0
Other Services Providers,IT Outsourcing Services,/categories/it-outsourcing,146,Other Services Providers,0
Other Services Providers,"ITSM Tool Implementation, Consulting, and Managed Services Providers",/categories/itsm-tool-implementation-consulting-and-managed-services,1512,Other Services Providers,0
Other Services Providers,Managed Live Chat Providers,/categories/managed-live-chat,1322,Other Services Providers,0
Other Services Providers,Online Program Management in Higher Education Providers,/categories/online-program-management-in-higher-education,1506,Other Services Providers,0
Other Services Providers,Other B2B Services Providers,/categories/other-b2b-services,649,Other Services Providers,0
Other Services Providers,Third-Party Logistics Providers,/categories/third-party-logistics,1504,Other Services Providers,0
Professional Services Providers,AB Tasty Consulting Providers,/categories/ab-tasty-consulting,1928,Professional Services Providers,0
Professional Services Providers,AI Engineering Accelerators Provider,/categories/ai-engineering-accelerators,1014288,Professional Services Providers,0
Professional Services Providers,Anaplan Partners,/categories/anaplan-partners,1003902,Professional Services Providers,0
Professional Services Providers,Brightpearl Consulting Providers,/categories/brightpearl-consulting,1930,Professional Services Providers,0
Professional Services Providers,Broadleaf Commerce Consulting Providers,/categories/broadleaf-commerce-consulting,1931,Professional Services Providers,0
Professional Services Providers,Cloud Migration Services,/categories/cloud-migration-services,1723,Professional Services Providers,0
Professional Services Providers,Constant Contact Consulting Providers,/categories/constant-contact-consulting,1933,Professional Services Providers,0
Professional Services Providers,Creative Services Providers,/categories/creative-services,1045,Professional Services Providers,0
Professional Services Providers,3D Web Design Services Providers,/categories/3d-web-design-services,1908,Creative Services Providers,1
Professional Services Providers,Blog Writing Services Providers,/categories/blog-writing-services,1743,Creative Services Providers,1
Professional Services Providers,Content Editing Services Providers,/categories/content-editing-services,1737,Creative Services Providers,1
Professional Services Providers,Content Writing Services,/categories/content-writing-services,1046,Creative Services Providers,1
Professional Services Providers,Graphic Design Companies,/categories/graphic-design-services,1047,Creative Services Providers,1
Professional Services Providers,Interior Design Services Providers,/categories/interior-design-services,1680,Creative Services Providers,1
Professional Services Providers,Other Creative Services Providers,/categories/other-creative-services,1068,Creative Services Providers,1
Professional Services Providers,Product Design Services Providers,/categories/product-design-services,1889,Creative Services Providers,1
Professional Services Providers,Professional Headshot Photography Services Providers,/categories/professional-headshot-photography-services,1760,Creative Services Providers,1
Professional Services Providers,Resume Writing Services Providers,/categories/resume-writing-services,1736,Creative Services Providers,1
Professional Services Providers,User Experience (UX) Design Services Providers,/categories/user-experience-ux-design-services,1048,Creative Services Providers,1
Professional Services Providers,Video Production Companies,/categories/video-production-companies,1075,Creative Services Providers,1
Professional Services Providers,Website Design Services,/categories/website-design,1049,Creative Services Providers,1
Professional Services Providers,Wordpress Site Management Service Providers,/categories/wordpress-site-management-service,1003506,Creative Services Providers,1
Professional Services Providers,Data Extraction Services,/categories/data-extraction-services-f8d7dc20-f5c1-416b-a1d0-d8692c9a4f61,1679,Professional Services Providers,0
Professional Services Providers,Data Governance Services Providers,/categories/data-governance-services,1986,Professional Services Providers,0
Professional Services Providers,Development Services Providers,/categories/development-services,1050,Professional Services Providers,0
Professional Services Providers,Blockchain Developers,/categories/blockchain-developers,1004001,Development Services Providers,1
Professional Services Providers,Mobile App Development Companies,/categories/mobile-app-development,1051,Development Services Providers,1
Professional Services Providers,Android Developers,/categories/android-developers,1052,Mobile App Development Companies,1
Professional Services Providers,Cross-Platform Developers,/categories/cross-platform-developers,1053,Mobile App Development Companies,1
Professional Services Providers,Internet of Things (IoT) Developers,/categories/internet-of-things-iot-developers,1054,Mobile App Development Companies,1
